Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Sales,Cost,Profit,Profit_Margin,Order_Month,Month_Name,Quarter
O004399,2025-05-26,C0012,P0076,S008,1,0.2,30943.79,27102.76,3841.03,0.12412926794035249,5,May,2025Q2
O005013,2025-05-26,C0490,P0086,S008,7,0.0,103993.47,87852.66,16140.81,0.15520984154101214,5,May,2025Q2
O005022,2025-05-26,C0585,P0052,S016,2,0.05,52710.43,45591.32,7119.11,0.1350607460421021,5,May,2025Q2
O005326,2025-05-26,C0711,P0027,S012,7,0.15,74513.99,65868.46,8645.53,0.1160255946567886,5,May,2025Q2
O005556,2025-05-26,C0382,P0092,S025,7,0.0,125771.52,83962.34,41809.18,0.33242168020232243,5,May,2025Q2
O005764,2025-05-26,C0181,P0083,S008,2,0.1,27337.41,23530.7,3806.71,0.13924910955353853,5,May,2025Q2
O000314,2025-05-25,C0331,P0053,S021,6,0.0,163457.82,144096.0,19361.82,0.11845147573851161,5,May,2025Q2
O001761,2025-05-25,C0965,P0074,S014,8,0.15,116382.07,101401.92,14980.15,0.12871527375307895,5,May,2025Q2
O001913,2025-05-25,C0840,P0087,S024,7,0.15,206749.41,159597.55,47151.86,0.2280628515457432,5,May,2025Q2
O002366,2025-05-25,C0350,P0093,S012,3,0.05,96879.68,67270.02,29609.66,0.3056333381778305,5,May,2025Q2
O002394,2025-05-25,C0332,P0073,S025,1,0.15,6800.42,6979.88,-179.46,-0.026389546528008564,5,May,2025Q2
O002752,2025-05-25,C0259,P0104,S008,3,0.2,18818.33,18400.41,417.92,0.02220813430309703,5,May,2025Q2
O003092,2025-05-25,C0181,P0013,S003,5,0.0,46091.1,30719.2,15371.9,0.33351124186665104,5,May,2025Q2
O003383,2025-05-25,C0045,P0107,S016,2,0.1,40449.76,35378.06,5071.7,0.1253826969554331,5,May,2025Q2
O003478,2025-05-25,C0970,P0059,S006,6,0.2,10882.42,10775.76,106.66,0.009801128793044194,5,May,2025Q2
O004075,2025-05-25,C0869,P0028,S023,2,0.15,14720.45,14264.36,456.09,0.030983427816405066,5,May,2025Q2
O004514,2025-05-25,C0612,P0090,S022,4,0.0,83377.16,73388.28,9988.88,0.1198035529154507,5,May,2025Q2
O005008,2025-05-25,C0968,P0018,S022,7,0.2,8826.5,7512.68,1313.82,0.14884948733926245,5,May,2025Q2
O005607,2025-05-25,C0559,P0068,S017,7,0.15,117153.89,114904.72,2249.17,0.01919842354359723,5,May,2025Q2
O005724,2025-05-25,C0616,P0022,S001,8,0.05,203465.98,138844.96,64621.02,0.3176011046170962,5,May,2025Q2
O000824,2025-05-24,C0766,P0047,S014,5,0.05,3101.7,2697.95,403.75,0.13017055163297547,5,May,2025Q2
O001203,2025-05-24,C0226,P0093,S009,8,0.2,217554.37,179386.72,38167.65,0.17543959241085344,5,May,2025Q2
O001313,2025-05-24,C0786,P0015,S009,4,0.2,95840.7,94004.36,1836.34,0.019160335848966044,5,May,2025Q2
O001352,2025-05-24,C0181,P0033,S001,2,0.2,47637.38,42390.46,5246.92,0.11014291717974414,5,May,2025Q2
O001705,2025-05-24,C0819,P0088,S009,2,0.0,68317.08,46860.86,21456.22,0.3140681656768703,5,May,2025Q2
O002122,2025-05-24,C0672,P0099,S017,6,0.05,111971.66,87821.52,24150.14,0.21568082495159935,5,May,2025Q2
O002766,2025-05-24,C0659,P0076,S015,4,0.0,154718.96,108411.04,46307.92,0.29930345964062843,5,May,2025Q2
O003336,2025-05-24,C0006,P0008,S003,8,0.15,102864.69,92842.72,10021.97,0.09742867061573801,5,May,2025Q2
O004141,2025-05-24,C0386,P0074,S008,2,0.1,30807.02,25350.48,5456.54,0.1771200200473788,5,May,2025Q2
O004953,2025-05-24,C0582,P0092,S002,2,0.0,35934.72,23989.24,11945.48,0.33242168020232243,5,May,2025Q2
O005460,2025-05-24,C0494,P0107,S019,5,0.2,89888.36,88445.15,1443.21,0.016055582725060285,5,May,2025Q2
O005644,2025-05-24,C0230,P0040,S011,8,0.2,2307.58,2028.64,278.94,0.12087988282096396,5,May,2025Q2
O005674,2025-05-24,C0389,P0003,S013,1,0.1,10465.02,7912.86,2552.16,0.2438753103195216,5,May,2025Q2
O005871,2025-05-24,C0096,P0026,S025,2,0.15,11517.92,8869.3,2648.62,0.22995645047022378,5,May,2025Q2
O000612,2025-05-23,C0015,P0094,S014,4,0.0,60019.68,41073.64,18946.04,0.3156637956083738,5,May,2025Q2
O000949,2025-05-23,C0662,P0012,S006,1,0.15,2126.63,2017.18,109.45,0.05146640459318264,5,May,2025Q2
O001004,2025-05-23,C0941,P0054,S018,8,0.05,70671.11,63852.88,6818.23,0.09647832049050878,5,May,2025Q2
O001139,2025-05-23,C0326,P0083,S025,1,0.15,12909.33,11765.35,1143.98,0.08861652773614123,5,May,2025Q2
O001383,2025-05-23,C0149,P0012,S011,3,0.0,7505.76,6051.54,1454.22,0.19374720214874977,5,May,2025Q2
O001445,2025-05-23,C0466,P0005,S018,3,0.1,108328.86,81513.96,26814.9,0.24753237502914738,5,May,2025Q2
O001553,2025-05-23,C0434,P0022,S022,5,0.15,113780.32,86778.1,27002.22,0.23731889662465352,5,May,2025Q2
O001809,2025-05-23,C0495,P0037,S023,4,0.1,133070.26,106840.36,26229.9,0.1971131641284837,5,May,2025Q2
O001881,2025-05-23,C0144,P0073,S011,7,0.0,56003.5,48859.16,7144.34,0.12756952690456846,5,May,2025Q2
O001969,2025-05-23,C0328,P0099,S012,2,0.2,31430.64,29273.84,2156.8,0.0686209380400781,5,May,2025Q2
O002359,2025-05-23,C0234,P0025,S016,8,0.1,10648.01,8324.48,2323.53,0.21821260498440556,5,May,2025Q2
O002772,2025-05-23,C0001,P0055,S023,6,0.05,180713.88,159962.1,20751.78,0.11483224199491482,5,May,2025Q2
O003389,2025-05-23,C0357,P0017,S002,4,0.1,33633.43,33035.92,597.51,0.017765360238310515,5,May,2025Q2
O003439,2025-05-23,C0286,P0063,S009,4,0.2,6547.65,7296.96,-749.31,-0.11443953174039541,5,May,2025Q2
O004336,2025-05-23,C0696,P0003,S008,7,0.2,65115.68,55390.02,9725.66,0.1493597241094618,5,May,2025Q2
O004405,2025-05-23,C0644,P0089,S024,1,0.2,26014.92,26361.23,-346.31,-0.013311976358182152,5,May,2025Q2
O004486,2025-05-23,C0301,P0018,S007,5,0.1,7092.72,5366.2,1726.52,0.24342142365693273,5,May,2025Q2
O004554,2025-05-23,C0765,P0009,S007,5,0.2,135054.92,136337.35,-1282.43,-0.009495618523190417,5,May,2025Q2
O004846,2025-05-23,C0192,P0074,S024,1,0.1,15403.51,12675.24,2728.27,0.1771200200473788,5,May,2025Q2
O000212,2025-05-22,C0232,P0078,S007,8,0.1,39389.04,30275.2,9113.84,0.23138009964193085,5,May,2025Q2
O000337,2025-05-22,C0942,P0071,S017,3,0.0,20030.43,14111.07,5919.36,0.29551836880186794,5,May,2025Q2
O000378,2025-05-22,C0832,P0008,S021,5,0.1,68072.22,58026.7,10045.52,0.14757150567441463,5,May,2025Q2
O001182,2025-05-22,C0066,P0044,S001,4,0.1,41810.22,40275.28,1534.94,0.036712076616674104,5,May,2025Q2
O002153,2025-05-22,C0927,P0033,S021,6,0.1,160776.14,127171.38,33604.76,0.20901584028575385,5,May,2025Q2
O002388,2025-05-22,C0203,P0091,S020,8,0.05,47116.35,35894.48,11221.87,0.23817358517796902,5,May,2025Q2
O003120,2025-05-22,C0782,P0012,S016,3,0.1,6755.18,6051.54,703.64,0.10416302748409369,5,May,2025Q2
O003295,2025-05-22,C0432,P0101,S025,3,0.0,54094.17,45907.5,8186.67,0.15134107797568574,5,May,2025Q2
O003757,2025-05-22,C0078,P0066,S007,5,0.0,83703.9,71562.05,12141.85,0.14505715982170486,5,May,2025Q2
O003912,2025-05-22,C0558,P0060,S001,8,0.0,240050.64,167811.68,72238.96,0.3009321699788011,5,May,2025Q2
O004085,2025-05-22,C0934,P0064,S014,5,0.0,171877.5,123760.7,48116.8,0.27994821893499733,5,May,2025Q2
O004401,2025-05-22,C0019,P0098,S008,3,0.0,60646.35,40089.45,20556.9,0.33896351552896425,5,May,2025Q2
O005624,2025-05-22,C0527,P0002,S005,4,0.0,106092.56,75931.48,30161.08,0.2842902461774888,5,May,2025Q2
O005706,2025-05-22,C0175,P0106,S002,4,0.2,49733.7,45198.04,4535.66,0.09119892547709099,5,May,2025Q2
O000013,2025-05-21,C0215,P0098,S025,3,0.15,51549.4,40089.45,11459.95,0.2223100559851327,5,May,2025Q2
O000791,2025-05-21,C0888,P0011,S025,8,0.1,84000.96,71953.04,12047.92,0.14342597989356312,5,May,2025Q2
O001450,2025-05-21,C0415,P0011,S010,8,0.1,84000.96,71953.04,12047.92,0.14342597989356312,5,May,2025Q2
O001506,2025-05-21,C0494,P0026,S003,6,0.2,32521.2,26607.9,5913.3,0.18182908379764584,5,May,2025Q2
O001948,2025-05-21,C0765,P0089,S025,3,0.05,92678.15,79083.69,13594.46,0.1466846284696015,5,May,2025Q2
O004610,2025-05-21,C0928,P0091,S017,7,0.2,34717.31,31407.67,3309.64,0.09533111868402247,5,May,2025Q2
O004620,2025-05-21,C0728,P0106,S009,5,0.0,77708.9,56497.55,21211.35,0.27295908190696305,5,May,2025Q2
O004668,2025-05-21,C0301,P0004,S020,3,0.0,25549.74,18278.88,7270.86,0.2845766727958875,5,May,2025Q2
O004750,2025-05-21,C0550,P0079,S014,8,0.15,291119.9,233364.08,57755.82,0.1983918653448287,5,May,2025Q2
O004752,2025-05-21,C0588,P0027,S004,3,0.0,37570.08,28229.34,9340.74,0.24862177562571067,5,May,2025Q2
O004769,2025-05-21,C0547,P0102,S004,5,0.0,6391.3,5313.3,1078.0,0.16866678140597374,5,May,2025Q2
O004812,2025-05-21,C0114,P0108,S008,1,0.1,28702.43,22519.04,6183.39,0.21543088860420528,5,May,2025Q2
O005084,2025-05-21,C0176,P0074,S025,1,0.1,15403.51,12675.24,2728.27,0.1771200200473788,5,May,2025Q2
O005285,2025-05-21,C0009,P0079,S019,5,0.0,214058.75,145852.55,68206.2,0.3186330855431044,5,May,2025Q2
O005315,2025-05-21,C0292,P0095,S024,7,0.2,211107.68,177217.81,33889.87,0.1605335722509006,5,May,2025Q2
O001114,2025-05-20,C0158,P0057,S012,3,0.0,133388.01,88683.69,44704.32,0.33514496542830197,5,May,2025Q2
O001405,2025-05-20,C0997,P0012,S017,7,0.0,17513.44,14120.26,3393.18,0.19374720214874977,5,May,2025Q2
O001801,2025-05-20,C0768,P0016,S013,7,0.0,99741.46,73165.54,26575.92,0.2664480748527242,5,May,2025Q2
O002619,2025-05-20,C0337,P0066,S010,8,0.2,107140.99,114499.28,-7358.29,-0.06867857017188286,5,May,2025Q2
O003242,2025-05-20,C0457,P0018,S023,7,0.05,10481.46,7512.68,2968.78,0.28324107519372305,5,May,2025Q2
O003695,2025-05-20,C0588,P0069,S008,3,0.0,19685.7,17280.51,2405.19,0.12217955165424649,5,May,2025Q2
O004337,2025-05-20,C0861,P0113,S017,3,0.0,28467.69,20605.05,7862.64,0.2761952234269799,5,May,2025Q2
O004590,2025-05-20,C0894,P0103,S023,8,0.0,80395.92,61078.48,19317.44,0.2402788599222448,5,May,2025Q2
O004824,2025-05-20,C0095,P0005,S024,5,0.1,180548.1,135856.6,44691.5,0.24753237502914735,5,May,2025Q2
O004960,2025-05-20,C0248,P0009,S012,7,0.1,212711.5,190872.29,21839.21,0.10267056553124772,5,May,2025Q2
O005309,2025-05-20,C0901,P0118,S016,1,0.0,26934.17,19490.8,7443.37,0.27635416276053804,5,May,2025Q2
O005357,2025-05-20,C0701,P0037,S021,4,0.05,140463.05,106840.36,33622.69,0.23937035398277345,5,May,2025Q2
O005505,2025-05-20,C0427,P0113,S001,6,0.0,56935.38,41210.1,15725.28,0.2761952234269799,5,May,2025Q2
O000241,2025-05-19,C0824,P0031,S018,7,0.1,7374.28,5971.0,1403.28,0.19029383207580944,5,May,2025Q2
O000370,2025-05-19,C0679,P0110,S022,6,0.0,215980.8,154451.46,61529.34,0.2848833785225353,5,May,2025Q2
O000536,2025-05-19,C0274,P0103,S004,5,0.2,40197.96,38174.05,2023.91,0.05034857490280602,5,May,2025Q2
O000624,2025-05-19,C0715,P0079,S018,4,0.2,136997.6,116682.04,20315.56,0.1482913569288805,5,May,2025Q2
O001410,2025-05-19,C0112,P0014,S003,6,0.15,141925.66,113978.88,27946.78,0.19691139713565536,5,May,2025Q2
O001583,2025-05-19,C0703,P0067,S024,1,0.0,20747.88,14775.09,5972.79,0.287874712982724,5,May,2025Q2
O001599,2025-05-19,C0147,P0094,S007,7,0.15,89279.27,71878.87,17400.4,0.1948985469975281,5,May,2025Q2
O001615,2025-05-19,C0850,P0084,S004,6,0.15,121153.71,94120.26,27033.45,0.22313348885477793,5,May,2025Q2
O001802,2025-05-19,C0883,P0011,S003,2,0.15,19833.56,17988.26,1845.3,0.09303927282847858,5,May,2025Q2
O002082,2025-05-19,C0239,P0120,S007,6,0.0,73519.02,59334.48,14184.54,0.1929370114019474,5,May,2025Q2
O002685,2025-05-19,C0989,P0023,S004,8,0.05,329878.61,224553.12,105325.49,0.3192856002394336,5,May,2025Q2
O002746,2025-05-19,C0165,P0062,S008,8,0.0,129217.12,95267.92,33949.2,0.2627298921381315,5,May,2025Q2
O003676,2025-05-19,C0476,P0003,S006,1,0.05,11046.41,7912.86,3133.55,0.2836713466184942,5,May,2025Q2
O003721,2025-05-19,C0251,P0114,S017,4,0.15,137765.18,116069.32,21695.86,0.1574843512707638,5,May,2025Q2
O005276,2025-05-19,C0097,P0089,S020,4,0.0,130074.6,105444.92,24629.68,0.18935041891345428,5,May,2025Q2
O000849,2025-05-18,C0577,P0077,S014,2,0.1,71248.27,54067.12,17181.15,0.241144802533451,5,May,2025Q2
O000968,2025-05-18,C0568,P0076,S022,2,0.0,77359.48,54205.52,23153.96,0.29930345964062843,5,May,2025Q2
O001365,2025-05-18,C0147,P0081,S020,1,0.0,41578.12,29918.62,11659.5,0.2804239345117095,5,May,2025Q2
O001414,2025-05-18,C0088,P0073,S019,1,0.15,6800.42,6979.88,-179.46,-0.026389546528008564,5,May,2025Q2
O001730,2025-05-18,C0200,P0108,S019,5,0.0,159457.95,112595.2,46862.75,0.2938878243449135,5,May,2025Q2
O001786,2025-05-18,C0520,P0028,S014,1,0.15,7360.23,7132.18,228.05,0.030984086095135616,5,May,2025Q2
O001818,2025-05-18,C0707,P0027,S025,8,0.15,85158.85,75278.24,9880.61,0.11602563914378834,5,May,2025Q2
O002040,2025-05-18,C0235,P0120,S009,8,0.05,93124.09,79112.64,14011.45,0.15045999375671754,5,May,2025Q2
O002196,2025-05-18,C0589,P0108,S002,8,0.15,216862.81,180152.32,36710.49,0.1692797856857061,5,May,2025Q2
O002520,2025-05-18,C0957,P0035,S010,4,0.05,158010.76,113884.28,44126.48,0.27926250085753657,5,May,2025Q2
O002573,2025-05-18,C0837,P0101,S006,2,0.1,32456.5,30605.0,1851.5,0.057045584089473605,5,May,2025Q2
O002749,2025-05-18,C0739,P0048,S017,5,0.2,36619.28,39242.05,-2622.77,-0.07162265342191326,5,May,2025Q2
O002985,2025-05-18,C0258,P0024,S017,7,0.1,57395.52,50744.54,6650.98,0.11587977598251571,5,May,2025Q2
O003302,2025-05-18,C0095,P0010,S001,7,0.05,11362.32,8627.85,2734.47,0.24066123819783283,5,May,2025Q2
O003558,2025-05-18,C0074,P0010,S019,6,0.05,9739.13,7395.3,2343.83,0.2406611268152289,5,May,2025Q2
O004253,2025-05-18,C0179,P0012,S013,5,0.0,12509.6,10085.9,2423.7,0.19374720214874974,5,May,2025Q2
O004323,2025-05-18,C0224,P0042,S020,7,0.2,39597.54,39382.28,215.26,0.005436196288961384,5,May,2025Q2
O004857,2025-05-18,C0309,P0059,S025,8,0.0,18137.36,14367.68,3769.68,0.20784061186413016,5,May,2025Q2
O004947,2025-05-18,C0130,P0050,S009,4,0.0,76426.04,59575.36,16850.68,0.2204834896587603,5,May,2025Q2
O004983,2025-05-18,C0952,P0055,S014,8,0.15,215588.49,213282.8,2305.69,0.010694865945765472,5,May,2025Q2
O005111,2025-05-18,C0411,P0060,S006,1,0.0,30006.33,20976.46,9029.87,0.3009321699788011,5,May,2025Q2
O005481,2025-05-18,C0752,P0036,S019,6,0.15,70123.22,57930.3,12192.92,0.17387849559675098,5,May,2025Q2
O005490,2025-05-18,C0628,P0053,S012,6,0.0,163457.82,144096.0,19361.82,0.11845147573851161,5,May,2025Q2
O005575,2025-05-18,C0533,P0003,S007,1,0.2,9302.24,7912.86,1389.38,0.14935972410946183,5,May,2025Q2
O005882,2025-05-18,C0028,P0029,S007,8,0.05,2536.8,1762.96,773.84,0.3050457269000315,5,May,2025Q2
O005905,2025-05-18,C0294,P0038,S003,6,0.05,167879.76,120197.04,47682.72,0.2840289978970663,5,May,2025Q2
O000766,2025-05-17,C0844,P0037,S021,3,0.05,105347.29,80130.27,25217.02,0.23937037203330055,5,May,2025Q2
O000894,2025-05-17,C0918,P0020,S023,2,0.2,73834.02,59976.5,13857.52,0.18768475561807416,5,May,2025Q2
O000903,2025-05-17,C0382,P0092,S025,7,0.05,119482.94,83962.34,35520.6,0.2972859556351727,5,May,2025Q2
O001184,2025-05-17,C0770,P0001,S022,1,0.0,6037.22,4095.31,1941.91,0.3216563252622896,5,May,2025Q2
O001871,2025-05-17,C0086,P0023,S015,1,0.05,41234.83,28069.14,13165.69,0.31928566214532716,5,May,2025Q2
O001935,2025-05-17,C0184,P0038,S012,7,0.0,206168.13,140229.88,65938.25,0.31982756015684866,5,May,2025Q2
O001952,2025-05-17,C0474,P0077,S021,6,0.0,237494.22,162201.36,75292.86,0.3170302839370154,5,May,2025Q2
O002018,2025-05-17,C0566,P0036,S003,4,0.2,43998.88,38620.2,5378.68,0.12224583898499236,5,May,2025Q2
O002534,2025-05-17,C0053,P0055,S021,8,0.15,215588.49,213282.8,2305.69,0.010694865945765472,5,May,2025Q2
O002904,2025-05-17,C0096,P0101,S018,7,0.15,107286.77,107117.5,169.27,0.0015777341418704283,5,May,2025Q2
O003137,2025-05-17,C0413,P0054,S014,2,0.05,17667.78,15963.22,1704.56,0.09647844833929334,5,May,2025Q2
O003151,2025-05-17,C0255,P0030,S006,6,0.1,66891.47,62127.72,4763.75,0.07121610573067089,5,May,2025Q2
O003182,2025-05-17,C0464,P0066,S010,3,0.0,50222.34,42937.23,7285.11,0.14505715982170483,5,May,2025Q2
O003400,2025-05-17,C0712,P0088,S005,4,0.2,109307.33,93721.72,15585.61,0.14258522278423597,5,May,2025Q2
O003740,2025-05-17,C0254,P0099,S003,3,0.1,53039.2,43910.76,9128.44,0.17210742243472754,5,May,2025Q2
O003893,2025-05-17,C0910,P0026,S001,7,0.15,40312.74,31042.55,9270.19,0.22995683250505922,5,May,2025Q2
O004572,2025-05-17,C0931,P0088,S017,3,0.0,102475.62,70291.29,32184.33,0.3140681656768703,5,May,2025Q2
O005291,2025-05-17,C0186,P0096,S019,3,0.0,19411.98,12614.07,6797.91,0.35019147969449793,5,May,2025Q2
O005781,2025-05-17,C0650,P0090,S002,5,0.0,104221.45,91735.35,12486.1,0.11980355291545071,5,May,2025Q2
O005973,2025-05-17,C0978,P0050,S008,8,0.0,152852.08,119150.72,33701.36,0.2204834896587603,5,May,2025Q2
O000754,2025-05-16,C0049,P0039,S019,7,0.0,192620.4,154511.35,38109.05,0.19784534763711425,5,May,2025Q2
O000862,2025-05-16,C0350,P0118,S006,4,0.0,107736.68,77963.2,29773.48,0.27635416276053804,5,May,2025Q2
O001557,2025-05-16,C0122,P0119,S018,2,0.05,7459.44,6843.04,616.4,0.08263354889911308,5,May,2025Q2
O002523,2025-05-16,C0613,P0055,S022,4,0.15,107794.25,106641.4,1152.85,0.01069491183435109,5,May,2025Q2
O002671,2025-05-16,C0005,P0068,S008,1,0.0,19689.73,16414.96,3274.77,0.1663186849184829,5,May,2025Q2
O002877,2025-05-16,C0298,P0096,S002,2,0.0,12941.32,8409.38,4531.94,0.35019147969449793,5,May,2025Q2
O002938,2025-05-16,C0607,P0007,S024,3,0.15,47848.86,39324.18,8524.68,0.17815847650288846,5,May,2025Q2
O003248,2025-05-16,C0971,P0066,S006,5,0.0,83703.9,71562.05,12141.85,0.14505715982170486,5,May,2025Q2
O003497,2025-05-16,C0667,P0070,S019,4,0.0,47650.28,32197.36,15452.92,0.324298619021756,5,May,2025Q2
O003602,2025-05-16,C0018,P0068,S025,3,0.0,59069.19,49244.88,9824.31,0.16631868491848287,5,May,2025Q2
O003625,2025-05-16,C0417,P0027,S021,2,0.0,25046.72,18819.56,6227.16,0.24862177562571067,5,May,2025Q2
O003881,2025-05-16,C0044,P0048,S004,1,0.0,9154.82,7848.41,1306.41,0.1427018772624694,5,May,2025Q2
O004463,2025-05-16,C0058,P0091,S013,5,0.2,24798.08,22434.05,2364.03,0.09533117080032003,5,May,2025Q2
O004473,2025-05-16,C0251,P0110,S001,2,0.15,61194.56,51483.82,9710.74,0.158686327673571,5,May,2025Q2
O005199,2025-05-16,C0818,P0083,S010,6,0.05,86568.47,70592.1,15976.37,0.18455183509654266,5,May,2025Q2
O005356,2025-05-16,C0803,P0064,S025,6,0.15,175315.05,148512.84,26802.21,0.15288025757058507,5,May,2025Q2
O005580,2025-05-16,C0725,P0100,S003,3,0.15,47136.65,46665.12,471.53,0.010003468638522252,5,May,2025Q2
O005583,2025-05-16,C0642,P0085,S006,6,0.0,151417.14,112602.78,38814.36,0.2563405965797531,5,May,2025Q2
O005587,2025-05-16,C0645,P0081,S009,7,0.05,276494.5,209430.34,67064.16,0.24255151549126658,5,May,2025Q2
O005680,2025-05-16,C0260,P0068,S018,6,0.05,112231.46,98489.76,13741.7,0.12244071314763258,5,May,2025Q2
O005945,2025-05-16,C0682,P0034,S017,2,0.1,23176.98,20459.04,2717.94,0.11726894530693818,5,May,2025Q2
O000162,2025-05-15,C0593,P0070,S019,3,0.1,32163.94,24148.02,8015.92,0.2492207111442193,5,May,2025Q2
O000202,2025-05-15,C0228,P0048,S003,1,0.2,7323.86,7848.41,-524.55,-0.0716220681443938,5,May,2025Q2
O000221,2025-05-15,C0255,P0037,S003,7,0.2,206998.18,186970.63,20027.55,0.096752299947758,5,May,2025Q2
O000237,2025-05-15,C0243,P0035,S016,6,0.05,237016.15,170826.42,66189.73,0.27926253126632933,5,May,2025Q2
O000533,2025-05-15,C0149,P0068,S014,1,0.05,18705.24,16414.96,2290.28,0.12244055676377315,5,May,2025Q2
O000739,2025-05-15,C0507,P0076,S013,6,0.05,220474.52,162616.56,57857.96,0.26242470104935484,5,May,2025Q2
O000812,2025-05-15,C0242,P0080,S015,4,0.05,75244.14,51266.28,23977.86,0.3186674736398077,5,May,2025Q2
O001042,2025-05-15,C0737,P0023,S011,4,0.0,173620.32,112276.56,61343.76,0.3533213163067549,5,May,2025Q2
O002338,2025-05-15,C0148,P0113,S018,4,0.2,30365.54,27473.4,2892.14,0.09524414846566205,5,May,2025Q2
O002348,2025-05-15,C0745,P0108,S011,8,0.05,242376.08,180152.32,62223.76,0.2567240133597342,5,May,2025Q2
O002496,2025-05-15,C0490,P0009,S022,3,0.15,86097.51,81802.41,4295.1,0.04988646013107697,5,May,2025Q2
O002507,2025-05-15,C0417,P0008,S025,7,0.0,105890.12,81237.38,24652.74,0.23281435510697318,5,May,2025Q2
O003038,2025-05-15,C0502,P0021,S007,8,0.05,185544.88,158196.48,27348.4,0.14739506689702245,5,May,2025Q2
O003270,2025-05-15,C0438,P0007,S018,4,0.15,63798.48,52432.24,11366.24,0.17815847650288846,5,May,2025Q2
O003456,2025-05-15,C0254,P0108,S024,5,0.0,159457.95,112595.2,46862.75,0.2938878243449135,5,May,2025Q2
O003538,2025-05-15,C0547,P0111,S009,7,0.1,165697.12,137321.1,28376.02,0.17125234282889165,5,May,2025Q2
O004411,2025-05-15,C0871,P0003,S017,1,0.1,10465.02,7912.86,2552.16,0.2438753103195216,5,May,2025Q2
O005044,2025-05-15,C0724,P0029,S021,8,0.1,2403.29,1762.96,640.33,0.26643892330929686,5,May,2025Q2
O005369,2025-05-15,C0352,P0032,S017,6,0.2,181851.26,152550.78,29300.48,0.16112332683314923,5,May,2025Q2
O005539,2025-05-15,C0711,P0069,S016,3,0.0,19685.7,17280.51,2405.19,0.12217955165424649,5,May,2025Q2
O005818,2025-05-15,C0578,P0005,S014,7,0.15,238724.71,190199.24,48525.47,0.2032695735602737,5,May,2025Q2
O005928,2025-05-15,C0403,P0039,S013,4,0.15,93558.48,88292.2,5266.28,0.05628864427895793,5,May,2025Q2
O000649,2025-05-14,C0379,P0024,S007,1,0.2,7288.32,7249.22,39.1,0.0053647479803301725,5,May,2025Q2
O000731,2025-05-14,C0556,P0044,S018,1,0.0,11613.95,10068.82,1545.13,0.1330408689550067,5,May,2025Q2
O000823,2025-05-14,C0120,P0041,S002,3,0.1,100138.79,76657.68,23481.11,0.23448565735615542,5,May,2025Q2
O000829,2025-05-14,C0168,P0091,S015,7,0.0,43396.64,31407.67,11988.97,0.27626493664025603,5,May,2025Q2
O000890,2025-05-14,C0366,P0087,S006,3,0.15,88606.89,68398.95,20207.94,0.2280628515457432,5,May,2025Q2
O000980,2025-05-14,C0771,P0091,S015,5,0.0,30997.6,22434.05,8563.55,0.27626493664025603,5,May,2025Q2
O001890,2025-05-14,C0033,P0119,S004,3,0.1,10600.25,10264.56,335.69,0.03166812103488125,5,May,2025Q2
O001921,2025-05-14,C0982,P0054,S006,3,0.1,25106.84,23944.83,1162.01,0.04628260665221111,5,May,2025Q2
O002788,2025-05-14,C0621,P0028,S024,1,0.0,8659.09,7132.18,1526.91,0.17633608150510044,5,May,2025Q2
O002796,2025-05-14,C0341,P0071,S005,3,0.0,20030.43,14111.07,5919.36,0.29551836880186794,5,May,2025Q2
O002813,2025-05-14,C0908,P0032,S013,6,0.2,181851.26,152550.78,29300.48,0.16112332683314923,5,May,2025Q2
O003042,2025-05-14,C0765,P0047,S018,5,0.1,2938.46,2697.95,240.51,0.08184899573245849,5,May,2025Q2
O003480,2025-05-14,C0973,P0026,S002,4,0.0,27101.0,17738.6,9362.4,0.34546326703811664,5,May,2025Q2
O003619,2025-05-14,C0723,P0047,S018,5,0.0,3264.95,2697.95,567.0,0.17366269008713764,5,May,2025Q2
O003653,2025-05-14,C0424,P0014,S020,3,0.05,79311.4,56989.44,22321.96,0.2814470555304786,5,May,2025Q2
O003672,2025-05-14,C0606,P0113,S021,7,0.0,66424.61,48078.45,18346.16,0.27619522342697983,5,May,2025Q2
O004396,2025-05-14,C0278,P0092,S020,7,0.2,100617.22,83962.34,16654.88,0.1655271334270615,5,May,2025Q2
O005373,2025-05-14,C0478,P0004,S019,2,0.0,17033.16,12185.92,4847.24,0.28457667279588755,5,May,2025Q2
O000003,2025-05-13,C0743,P0104,S018,3,0.2,18818.33,18400.41,417.92,0.02220813430309703,5,May,2025Q2
O000893,2025-05-13,C0349,P0101,S012,1,0.15,15326.68,15302.5,24.18,0.0015776410807820088,5,May,2025Q2
O001208,2025-05-13,C0119,P0038,S003,2,0.0,58905.18,40065.68,18839.5,0.31982756015684866,5,May,2025Q2
O001717,2025-05-13,C0999,P0033,S001,6,0.15,151844.14,127171.38,24672.76,0.16248740320173038,5,May,2025Q2
O001883,2025-05-13,C0715,P0057,S009,2,0.1,80032.81,59122.46,20910.35,0.2612722207304729,5,May,2025Q2
O001997,2025-05-13,C0582,P0036,S020,1,0.0,13749.65,9655.05,4094.6,0.29779667118799386,5,May,2025Q2
O002616,2025-05-13,C0591,P0072,S018,6,0.2,141660.82,120663.66,20997.16,0.1482213642417148,5,May,2025Q2
