Customer_ID,Customer_Name,Gender,Age,City,State,Region,Customer_Segment,Region_Clean
C0749,Customer 0749,Other,39,Pune,Maharashtra,West,Consumer,West
C0750,Customer 0750,Other,64,Ahmedabad,Gujarat,West,Corporate,West
C0751,Customer 0751,Male,27,Hyderabad,Telangana,South,Small Business,South
C0752,Customer 0752,Male,33,Hyderabad,Telangana,South,Small Business,South
C0753,Customer 0753,Female,43,Ahmedabad,Gujarat,West,Corporate,West
C0754,Customer 0754,Male,44,Jaipur,Rajasthan,North,Corporate,North
C0755,Customer 0755,Other,36,Kolkata,West Bengal,East,Small Business,East
C0756,Customer 0756,Female,64,Mumbai,Maharashtra,West,Consumer,West
C0757,Customer 0757,Male,46,Bengaluru,Karnataka,South,Corporate,South
C0758,Customer 0758,Other,51,Jaipur,Rajasthan,North,Consumer,North
C0759,Customer 0759,Other,31,Bengaluru,Karnataka,South,Consumer,South
C0760,Customer 0760,Female,62,Kolkata,West Bengal,East,Corporate,East
C0761,Customer 0761,Male,54,Kochi,Kerala,South,Consumer,South
C0762,Customer 0762,Male,65,Mumbai,Maharashtra,West,Small Business,West
C0763,Customer 0763,Female,23,Kolkata,West Bengal,East,Consumer,East
C0764,Customer 0764,Other,57,Pune,Maharashtra,West,Small Business,West
C0765,Customer 0765,Male,41,Bengaluru,Karnataka,South,Consumer,South
C0766,Customer 0766,Other,30,Mumbai,Maharashtra,West,Small Business,West
C0767,Customer 0767,Male,40,Jaipur,Rajasthan,North,Consumer,North
C0768,Customer 0768,Male,57,Kochi,Kerala,South,Corporate,South
C0769,Customer 0769,Female,45,Ahmedabad,Gujarat,West,Small Business,West
C0770,Customer 0770,Other,26,Hyderabad,Telangana,South,Small Business,South
C0771,Customer 0771,Male,27,Delhi,Delhi,North,Corporate,North
C0772,Customer 0772,Male,42,Mumbai,Maharashtra,West,Small Business,West
C0773,Customer 0773,Other,46,Kochi,Kerala,South,Corporate,South
C0774,Customer 0774,Other,38,Bengaluru,Karnataka,South,Corporate,South
C0775,Customer 0775,Male,43,Kolkata,West Bengal,East,Small Business,East
C0776,Customer 0776,Female,32,Jaipur,Rajasthan,North,Small Business,North
C0777,Customer 0777,Other,45,Kochi,Kerala,South,Consumer,South
C0778,Customer 0778,Female,36,Kochi,Kerala,South,Small Business,South
C0779,Customer 0779,Male,38,Chennai,Tamil Nadu,South,Consumer,South
C0780,Customer 0780,Other,61,Jaipur,Rajasthan,North,Consumer,North
C0781,Customer 0781,Female,44,Jaipur,Rajasthan,North,Consumer,North
C0782,Customer 0782,Male,40,Chennai,Tamil Nadu,South,Corporate,South
C0783,Customer 0783,Female,27,Delhi,Delhi,North,Consumer,North
C0784,Customer 0784,Male,48,Chennai,Tamil Nadu,South,Corporate,South
C0785,Customer 0785,Other,53,Ahmedabad,Gujarat,West,Corporate,West
C0786,Customer 0786,Male,26,Chennai,Tamil Nadu,South,Corporate,South
C0787,Customer 0787,Male,59,Ahmedabad,Gujarat,West,Small Business,West
C0788,Customer 0788,Female,21,Delhi,Delhi,North,Corporate,North
C0789,Customer 0789,Female,26,Jaipur,Rajasthan,North,Small Business,North
C0790,Customer 0790,Male,57,Ahmedabad,Gujarat,West,Small Business,West
C0791,Customer 0791,Other,45,Hyderabad,Telangana,South,Consumer,South
C0792,Customer 0792,Female,40,Hyderabad,Telangana,South,Corporate,South
C0793,Customer 0793,Male,25,Kolkata,West Bengal,East,Consumer,East
C0794,Customer 0794,Female,47,Jaipur,Rajasthan,North,Corporate,North
C0795,Customer 0795,Male,44,Kolkata,West Bengal,East,Corporate,East
C0796,Customer 0796,Other,61,Mumbai,Maharashtra,West,Corporate,West
C0797,Customer 0797,Other,33,Kochi,Kerala,South,Corporate,South
C0798,Customer 0798,Male,40,Chennai,Tamil Nadu,South,Consumer,South
C0799,Customer 0799,Female,60,Jaipur,Rajasthan,North,Corporate,North
C0800,Customer 0800,Female,42,Delhi,Delhi,North,Corporate,North
C0801,Customer 0801,Male,40,Kochi,Kerala,South,Corporate,South
C0802,Customer 0802,Other,33,Kochi,Kerala,South,Corporate,South
C0803,Customer 0803,Male,46,Delhi,Delhi,North,Corporate,North
C0804,Customer 0804,Other,65,Pune,Maharashtra,West,Small Business,West
C0805,Customer 0805,Other,36,Kolkata,West Bengal,East,Corporate,East
C0806,Customer 0806,Female,46,Jaipur,Rajasthan,North,Corporate,North
C0807,Customer 0807,Other,33,Chennai,Tamil Nadu,South,Small Business,South
C0808,Customer 0808,Male,64,Ahmedabad,Gujarat,West,Small Business,West
C0809,Customer 0809,Other,50,Bengaluru,Karnataka,South,Small Business,South
C0810,Customer 0810,Female,39,Mumbai,Maharashtra,West,Small Business,West
C0811,Customer 0811,Female,64,Chennai,Tamil Nadu,South,Corporate,South
C0812,Customer 0812,Other,40,Hyderabad,Telangana,South,Consumer,South
C0813,Customer 0813,Other,30,Pune,Maharashtra,West,Small Business,West
C0814,Customer 0814,Female,25,Jaipur,Rajasthan,North,Corporate,North
C0815,Customer 0815,Female,58,Kochi,Kerala,South,Corporate,South
C0816,Customer 0816,Other,65,Ahmedabad,Gujarat,West,Corporate,West
C0817,Customer 0817,Male,44,Ahmedabad,Gujarat,West,Small Business,West
C0818,Customer 0818,Other,61,Ahmedabad,Gujarat,West,Consumer,West
C0819,Customer 0819,Male,63,Chennai,Tamil Nadu,South,Small Business,South
C0820,Customer 0820,Male,62,Delhi,Delhi,North,Small Business,North
C0821,Customer 0821,Other,62,Bengaluru,Karnataka,South,Small Business,South
C0822,Customer 0822,Female,48,Jaipur,Rajasthan,North,Consumer,North
C0823,Customer 0823,Male,37,Bengaluru,Karnataka,South,Consumer,South
C0824,Customer 0824,Other,54,Ahmedabad,Gujarat,West,Small Business,West
C0825,Customer 0825,Other,57,Kochi,Kerala,South,Consumer,South
C0826,Customer 0826,Female,46,Kolkata,West Bengal,East,Corporate,East
C0827,Customer 0827,Other,53,Kochi,Kerala,South,Consumer,South
C0828,Customer 0828,Male,51,Delhi,Delhi,North,Consumer,North
C0829,Customer 0829,Female,26,Pune,Maharashtra,West,Consumer,West
C0830,Customer 0830,Female,40,Hyderabad,Telangana,South,Corporate,South
C0831,Customer 0831,Male,54,Kolkata,West Bengal,East,Corporate,East
C0832,Customer 0832,Female,27,Delhi,Delhi,North,Corporate,North
C0833,Customer 0833,Female,25,Kolkata,West Bengal,East,Corporate,East
C0834,Customer 0834,Other,28,Bengaluru,Karnataka,South,Consumer,South
C0835,Customer 0835,Other,27,Delhi,Delhi,North,Small Business,North
C0836,Customer 0836,Other,36,Hyderabad,Telangana,South,Small Business,South
C0837,Customer 0837,Other,31,Hyderabad,Telangana,South,Corporate,South
C0838,Customer 0838,Female,50,Ahmedabad,Gujarat,West,Consumer,West
C0839,Customer 0839,Other,32,Jaipur,Rajasthan,North,Consumer,North
C0840,Customer 0840,Female,22,Jaipur,Rajasthan,North,Small Business,North
C0841,Customer 0841,Male,49,Kochi,Kerala,South,Small Business,South
C0842,Customer 0842,Female,21,Jaipur,Rajasthan,North,Small Business,North
C0843,Customer 0843,Male,38,Mumbai,Maharashtra,West,Small Business,West
C0844,Customer 0844,Other,27,Chennai,Tamil Nadu,South,Small Business,South
C0845,Customer 0845,Female,41,Hyderabad,Telangana,South,Consumer,South
C0846,Customer 0846,Male,37,Kolkata,West Bengal,East,Small Business,East
C0847,Customer 0847,Other,61,Kolkata,West Bengal,East,Corporate,East
C0848,Customer 0848,Female,60,Kochi,Kerala,South,Corporate,South
C0849,Customer 0849,Male,43,Kochi,Kerala,South,Corporate,South
C0850,Customer 0850,Other,32,Kolkata,West Bengal,East,Small Business,East
C0851,Customer 0851,Other,58,Pune,Maharashtra,West,Consumer,West
C0852,Customer 0852,Female,28,Hyderabad,Telangana,South,Consumer,South
C0853,Customer 0853,Male,32,Pune,Maharashtra,West,Corporate,West
C0854,Customer 0854,Other,45,Hyderabad,Telangana,South,Corporate,South
C0855,Customer 0855,Male,57,Kochi,Kerala,South,Corporate,South
C0856,Customer 0856,Male,52,Jaipur,Rajasthan,North,Small Business,North
C0857,Customer 0857,Other,62,Ahmedabad,Gujarat,West,Consumer,West
C0858,Customer 0858,Male,52,Ahmedabad,Gujarat,West,Corporate,West
C0859,Customer 0859,Male,41,Hyderabad,Telangana,South,Corporate,South
C0860,Customer 0860,Male,43,Kochi,Kerala,South,Consumer,South
C0861,Customer 0861,Male,33,Kolkata,West Bengal,East,Corporate,East
C0862,Customer 0862,Other,62,Ahmedabad,Gujarat,West,Corporate,West
C0863,Customer 0863,Other,52,Jaipur,Rajasthan,North,Corporate,North
C0864,Customer 0864,Female,31,Kolkata,West Bengal,East,Consumer,East
C0865,Customer 0865,Male,35,Kochi,Kerala,South,Corporate,South
C0866,Customer 0866,Female,35,Bengaluru,Karnataka,South,Small Business,South
C0867,Customer 0867,Male,50,Pune,Maharashtra,West,Small Business,West
C0868,Customer 0868,Other,53,Kolkata,West Bengal,East,Consumer,East
C0869,Customer 0869,Male,38,Kochi,Kerala,South,Small Business,South
C0870,Customer 0870,Other,23,Delhi,Delhi,North,Small Business,North
C0871,Customer 0871,Other,34,Kolkata,West Bengal,East,Corporate,East
C0872,Customer 0872,Other,62,Chennai,Tamil Nadu,South,Consumer,South
C0873,Customer 0873,Male,49,Pune,Maharashtra,West,Corporate,West
C0874,Customer 0874,Male,49,Delhi,Delhi,North,Consumer,North
C0875,Customer 0875,Male,58,Mumbai,Maharashtra,West,Small Business,West
C0876,Customer 0876,Other,60,Delhi,Delhi,North,Small Business,North
C0877,Customer 0877,Male,60,Jaipur,Rajasthan,North,Consumer,North
C0878,Customer 0878,Male,24,Mumbai,Maharashtra,West,Small Business,West
C0879,Customer 0879,Other,38,Delhi,Delhi,North,Small Business,North
C0880,Customer 0880,Male,41,Ahmedabad,Gujarat,West,Small Business,West
C0881,Customer 0881,Female,57,Pune,Maharashtra,West,Corporate,West
C0882,Customer 0882,Other,27,Ahmedabad,Gujarat,West,Consumer,West
C0883,Customer 0883,Male,38,Jaipur,Rajasthan,North,Small Business,North
C0884,Customer 0884,Other,29,Hyderabad,Telangana,South,Consumer,South
C0885,Customer 0885,Other,41,Hyderabad,Telangana,South,Consumer,South
C0886,Customer 0886,Female,30,Jaipur,Rajasthan,North,Small Business,North
C0887,Customer 0887,Other,47,Pune,Maharashtra,West,Corporate,West
C0888,Customer 0888,Male,61,Kolkata,West Bengal,East,Consumer,East
C0889,Customer 0889,Other,38,Jaipur,Rajasthan,North,Small Business,North
C0890,Customer 0890,Female,52,Delhi,Delhi,North,Corporate,North
C0891,Customer 0891,Male,26,Kochi,Kerala,South,Small Business,South
C0892,Customer 0892,Other,63,Kolkata,West Bengal,East,Small Business,East
C0893,Customer 0893,Male,55,Delhi,Delhi,North,Corporate,North
C0894,Customer 0894,Female,34,Mumbai,Maharashtra,West,Corporate,West
C0895,Customer 0895,Female,39,Pune,Maharashtra,West,Corporate,West
C0896,Customer 0896,Other,29,Ahmedabad,Gujarat,West,Small Business,West
C0897,Customer 0897,Female,64,Kolkata,West Bengal,East,Consumer,East
C0898,Customer 0898,Male,61,Bengaluru,Karnataka,South,Corporate,South
C0899,Customer 0899,Male,31,Bengaluru,Karnataka,South,Corporate,South
C0900,Customer 0900,Male,48,Kolkata,West Bengal,East,Consumer,East
C0901,Customer 0901,Other,40,Hyderabad,Telangana,South,Consumer,South
C0902,Customer 0902,Male,62,Pune,Maharashtra,West,Corporate,West
C0903,Customer 0903,Male,44,Pune,Maharashtra,West,Small Business,West
C0904,Customer 0904,Male,46,Hyderabad,Telangana,South,Small Business,South
C0905,Customer 0905,Other,65,Pune,Maharashtra,West,Consumer,West
C0906,Customer 0906,Other,26,Jaipur,Rajasthan,North,Small Business,North
C0907,Customer 0907,Male,34,Chennai,Tamil Nadu,South,Corporate,South
C0908,Customer 0908,Male,58,Chennai,Tamil Nadu,South,Consumer,South
C0909,Customer 0909,Other,49,Ahmedabad,Gujarat,West,Consumer,West
C0910,Customer 0910,Other,42,Bengaluru,Karnataka,South,Consumer,South
C0911,Customer 0911,Other,29,Jaipur,Rajasthan,North,Corporate,North
C0912,Customer 0912,Male,45,Chennai,Tamil Nadu,South,Consumer,South
C0913,Customer 0913,Male,41,Chennai,Tamil Nadu,South,Corporate,South
C0914,Customer 0914,Male,45,Pune,Maharashtra,West,Consumer,West
C0915,Customer 0915,Male,54,Hyderabad,Telangana,South,Small Business,South
C0916,Customer 0916,Other,62,Bengaluru,Karnataka,South,Consumer,South
C0917,Customer 0917,Female,34,Kolkata,West Bengal,East,Small Business,East
C0918,Customer 0918,Female,60,Hyderabad,Telangana,South,Small Business,South
C0919,Customer 0919,Male,26,Kolkata,West Bengal,East,Consumer,East
C0920,Customer 0920,Male,58,Hyderabad,Telangana,South,Small Business,South
C0921,Customer 0921,Female,48,Jaipur,Rajasthan,North,Corporate,North
C0922,Customer 0922,Male,38,Hyderabad,Telangana,South,Small Business,South
C0923,Customer 0923,Male,56,Chennai,Tamil Nadu,South,Small Business,South
C0924,Customer 0924,Other,59,Kochi,Kerala,South,Corporate,South
C0925,Customer 0925,Other,40,Bengaluru,Karnataka,South,Consumer,South
C0926,Customer 0926,Other,53,Ahmedabad,Gujarat,West,Consumer,West
C0927,Customer 0927,Female,62,Jaipur,Rajasthan,North,Consumer,North
C0928,Customer 0928,Female,45,Mumbai,Maharashtra,West,Consumer,West
C0929,Customer 0929,Female,61,Mumbai,Maharashtra,West,Small Business,West
C0930,Customer 0930,Other,21,Chennai,Tamil Nadu,South,Corporate,South
C0931,Customer 0931,Male,45,Delhi,Delhi,North,Small Business,North
C0932,Customer 0932,Female,55,Jaipur,Rajasthan,North,Small Business,North
C0933,Customer 0933,Female,25,Hyderabad,Telangana,South,Consumer,South
C0934,Customer 0934,Male,21,Kochi,Kerala,South,Corporate,South
C0935,Customer 0935,Male,24,Mumbai,Maharashtra,West,Corporate,West
C0936,Customer 0936,Female,61,Ahmedabad,Gujarat,West,Small Business,West
C0937,Customer 0937,Female,48,Ahmedabad,Gujarat,West,Small Business,West
C0938,Customer 0938,Male,61,Jaipur,Rajasthan,North,Small Business,North
C0939,Customer 0939,Other,30,Ahmedabad,Gujarat,West,Corporate,West
C0940,Customer 0940,Female,26,Chennai,Tamil Nadu,South,Small Business,South
C0941,Customer 0941,Male,55,Mumbai,Maharashtra,West,Corporate,West
C0942,Customer 0942,Other,61,Jaipur,Rajasthan,North,Small Business,North
C0943,Customer 0943,Female,65,Chennai,Tamil Nadu,South,Corporate,South
C0944,Customer 0944,Male,36,Mumbai,Maharashtra,West,Consumer,West
C0945,Customer 0945,Male,50,Jaipur,Rajasthan,North,Small Business,North
C0946,Customer 0946,Male,40,Kochi,Kerala,South,Small Business,South
C0947,Customer 0947,Male,21,Hyderabad,Telangana,South,Small Business,South
C0948,Customer 0948,Other,21,Hyderabad,Telangana,South,Consumer,South
C0949,Customer 0949,Female,54,Kolkata,West Bengal,East,Small Business,East
C0950,Customer 0950,Male,44,Pune,Maharashtra,West,Consumer,West
C0951,Customer 0951,Other,28,Pune,Maharashtra,West,Consumer,West
C0952,Customer 0952,Female,38,Delhi,Delhi,North,Small Business,North
C0953,Customer 0953,Female,57,Chennai,Tamil Nadu,South,Small Business,South
C0954,Customer 0954,Female,50,Chennai,Tamil Nadu,South,Small Business,South
C0955,Customer 0955,Male,52,Delhi,Delhi,North,Small Business,North
C0956,Customer 0956,Female,31,Hyderabad,Telangana,South,Corporate,South
C0957,Customer 0957,Other,64,Chennai,Tamil Nadu,South,Small Business,South
C0958,Customer 0958,Male,53,Chennai,Tamil Nadu,South,Consumer,South
C0959,Customer 0959,Male,36,Bengaluru,Karnataka,South,Consumer,South
C0960,Customer 0960,Female,45,Kolkata,West Bengal,East,Consumer,East
C0961,Customer 0961,Male,56,Hyderabad,Telangana,South,Small Business,South
C0962,Customer 0962,Male,41,Jaipur,Rajasthan,North,Consumer,North
C0963,Customer 0963,Other,41,Jaipur,Rajasthan,North,Corporate,North
C0964,Customer 0964,Other,44,Chennai,Tamil Nadu,South,Consumer,South
C0965,Customer 0965,Other,24,Ahmedabad,Gujarat,West,Consumer,West
C0966,Customer 0966,Other,23,Mumbai,Maharashtra,West,Corporate,West
C0967,Customer 0967,Female,39,Chennai,Tamil Nadu,South,Corporate,South
C0968,Customer 0968,Male,56,Delhi,Delhi,North,Corporate,North
C0969,Customer 0969,Female,33,Bengaluru,Karnataka,South,Corporate,South
C0970,Customer 0970,Female,60,Kochi,Kerala,South,Consumer,South
C0971,Customer 0971,Female,58,Kolkata,West Bengal,East,Corporate,East
C0972,Customer 0972,Other,55,Mumbai,Maharashtra,West,Consumer,West
C0973,Customer 0973,Male,47,Hyderabad,Telangana,South,Consumer,South
C0974,Customer 0974,Other,43,Mumbai,Maharashtra,West,Small Business,West
C0975,Customer 0975,Female,21,Bengaluru,Karnataka,South,Small Business,South
C0976,Customer 0976,Other,40,Jaipur,Rajasthan,North,Consumer,North
C0977,Customer 0977,Other,36,Mumbai,Maharashtra,West,Corporate,West
C0978,Customer 0978,Male,30,Kolkata,West Bengal,East,Small Business,East
C0979,Customer 0979,Male,23,Pune,Maharashtra,West,Consumer,West
C0980,Customer 0980,Female,65,Ahmedabad,Gujarat,West,Corporate,West
C0981,Customer 0981,Other,26,Kolkata,West Bengal,East,Small Business,East
C0982,Customer 0982,Other,29,Chennai,Tamil Nadu,South,Small Business,South
C0983,Customer 0983,Male,58,Jaipur,Rajasthan,North,Small Business,North
C0984,Customer 0984,Female,63,Bengaluru,Karnataka,South,Consumer,South
C0985,Customer 0985,Female,37,Mumbai,Maharashtra,West,Corporate,West
C0986,Customer 0986,Other,41,Jaipur,Rajasthan,North,Corporate,North
C0987,Customer 0987,Female,35,Kolkata,West Bengal,East,Consumer,East
C0988,Customer 0988,Male,58,Mumbai,Maharashtra,West,Consumer,West
C0989,Customer 0989,Male,31,Hyderabad,Telangana,South,Corporate,South
C0990,Customer 0990,Female,47,Kolkata,West Bengal,East,Consumer,East
C0991,Customer 0991,Female,34,Ahmedabad,Gujarat,West,Corporate,West
C0992,Customer 0992,Female,37,Pune,Maharashtra,West,Consumer,West
C0993,Customer 0993,Male,64,Chennai,Tamil Nadu,South,Corporate,South
C0994,Customer 0994,Male,34,Kochi,Kerala,South,Corporate,South
C0995,Customer 0995,Male,36,Hyderabad,Telangana,South,Corporate,South
C0996,Customer 0996,Other,24,Jaipur,Rajasthan,North,Small Business,North
C0997,Customer 0997,Female,32,Pune,Maharashtra,West,Consumer,West
C0998,Customer 0998,Female,56,Jaipur,Rajasthan,North,Small Business,North
C0999,Customer 0999,Male,27,Ahmedabad,Gujarat,West,Corporate,West
C1000,Customer 1000,Male,28,Chennai,Tamil Nadu,South,Consumer,South
